Date,Ticker,Close,High,Low,Return,Volatility7,MA5,Close_MA5_diff,SMA20,EMA20,SMA50,EMA50,SMA200,EMA200,PrevClose,TR,ATR7,ATR7_pct
2023-11-08,VTI,211.59,212.19,210.5,-0.0001,0.0071,210.734,0.406199284405931,206.6635,207.5515,210.179,209.1756,205.7352,206.4442,211.62,1.6899999999999977,2.3700000000000006,1.1200907415284278
2023-11-09,VTI,209.79,212.25,209.58,-0.0085,0.0093,210.98,-0.564034505640344,206.6405,207.7647,210.001,209.1997,205.8112,206.4774,211.59,2.6699999999999875,2.4471428571428566,1.1664725950440233
2023-11-10,VTI,212.91,213.06,209.97,0.0149,0.0099,211.38,0.7238149304569974,206.833,208.2547,209.89,209.3452,205.8928,206.5414,209.79,3.2700000000000102,2.575714285714286,1.2097667022283058
2023-11-13,VTI,212.79,213.3,211.82,-0.0006,0.0079,211.74,0.49589118730517756,206.898,208.6866,209.7622,209.4802,205.9697,206.6036,212.91,1.4800000000000182,2.192857142857146,1.0305264076587934
2023-11-14,VTI,217.5,218.12,215.9,0.0221,0.0104,212.916,2.1529617313870273,207.1845,209.526,209.7548,209.7947,206.0834,206.712,212.79,5.3300000000000125,2.508571428571433,1.1533661740558312
2023-11-15,VTI,218.04,219.12,217.64,0.0025,0.0103,214.206,1.7898658300887949,207.655,210.3369,209.7854,210.1181,206.1843,206.8248,217.5,1.6200000000000045,2.517142857142862,1.1544408627512668
2023-11-16,VTI,217.9,218.22,216.97,-0.0006,0.0105,215.828,0.9600237225939187,208.2165,211.0572,209.8282,210.4233,206.2724,206.935,218.04,1.25,2.4728571428571473,1.1348587163181034
2023-11-17,VTI,218.44,218.77,217.77,0.0025,0.0104,216.934,0.6942203619534053,208.933,211.7603,209.877,210.7376,206.3482,207.0494,217.9,1.0,2.374285714285719,1.0869280874774396
2023-11-20,VTI,220.09,220.54,218.34,0.0076,0.0086,218.394,0.776578111120268,209.76,212.5536,209.9318,211.1044,206.4428,207.1792,218.44,2.1999999999999886,2.307142857142862,1.0482724599676778
2023-11-21,VTI,219.49,219.74,218.93,-0.0027,0.0085,218.792,0.3190244615890926,210.48,213.2142,209.9956,211.4333,206.542,207.3017,220.09,1.1599999999999966,2.0057142857142884,0.9138066817232168
2023-11-22,VTI,220.43,221.04,219.83,0.0043,0.0082,219.27,0.5290281388242789,211.3995,213.9014,210.0776,211.7861,206.6332,207.4323,219.49,1.549999999999983,2.015714285714284,0.9144464391027917
2023-11-24,VTI,220.67,220.73,220.3,0.0011,0.0033,219.824,0.3848533372152155,212.4355,214.546,210.1274,212.1345,206.7365,207.564,220.43,0.4299999999999784,1.3157142857142787,0.5962361379953228
2023-11-27,VTI,220.38,220.81,220.07,-0.0013,0.0036,220.212,0.07629012042940728,213.511,215.1017,210.2226,212.4578,206.848,207.6916,220.67,0.7400000000000091,1.1899999999999937,0.5399764043924102
2023-11-28,VTI,220.52,221.19,219.76,0.0006,0.0035,220.298,0.1007725898555631,214.479,215.6177,210.3202,212.774,206.9585,207.8192,220.38,1.4300000000000068,1.2157142857142804,0.5512943432406495
2023-11-29,VTI,220.62,222.44,220.4,0.0005,0.0035,220.524,0.04353267671546119,215.3865,216.0941,210.4308,213.0817,207.0576,207.9466,220.52,2.039999999999992,1.3642857142857079,0.6183871427276347
2023-11-30,VTI,221.53,221.66,220.12,0.0041,0.0026,220.744,0.3560685681151023,216.2385,216.6118,210.5976,213.413,207.1609,208.0817,220.62,1.539999999999992,1.269999999999994,0.5732857852209606
2023-12-01,VTI,223.4,223.56,220.87,0.0084,0.0033,221.29,0.9534999322156509,216.9805,217.2583,210.8734,213.8046,207.2691,208.2342,221.53,2.6899999999999977,1.4885714285714227,0.6663256170865813
2023-12-04,VTI,222.6,222.67,221.35,-0.0036,0.0039,221.734,0.3905580560491334,217.565,217.767,211.142,214.1495,207.3867,208.3771,223.4,2.0500000000000114,1.5599999999999983,0.7008086253369264
2023-12-05,VTI,222.16,222.69,221.48,-0.002,0.0041,222.062,0.04413181904152208,218.1235,218.1854,211.385,214.4637,207.505,208.5142,222.6,1.210000000000008,1.671428571428574,0.752353516127374
2023-12-06,VTI,221.22,223.39,221.16,-0.0042,0.0045,222.182,-0.4329783690847995,218.6035,218.4744,211.6696,214.7286,207.6392,208.6407,222.16,2.2299999999999898,1.884285714285714,0.851770054373797
2023-12-07,VTI,223.0,223.28,221.97,0.008,0.0053,222.476,0.23553102357108222,219.174,218.9054,211.9856,215.053,207.783,208.7836,221.22,2.0600000000000023,1.9742857142857133,0.8853299167200509
2023-12-08,VTI,224.06,224.3,222.52,0.0048,0.0054,222.608,0.6522676633364471,219.8875,219.3963,212.2952,215.4062,207.927,208.9356,223.0,1.7800000000000011,1.9371428571428575,0.8645643386337845
2023-12-11,VTI,224.98,225.02,223.73,0.0041,0.0054,223.084,0.8499040720087441,220.491,219.9281,212.6354,215.7817,208.0866,209.0952,224.06,1.2900000000000205,1.901428571428576,0.8451544899229159
2023-12-12,VTI,225.84,225.95,224.17,0.0038,0.0048,223.82,0.9025109462961355,221.1435,220.4912,212.9984,216.1761,208.2469,209.2618,224.98,1.7800000000000011,1.7714285714285762,0.7843732604625293
2023-12-13,VTI,229.34,229.53,225.73,0.0155,0.0065,225.444,1.7281453487340603,221.7355,221.3339,213.4916,216.6923,208.428,209.4616,225.84,3.8000000000000114,2.0214285714285762,0.8814112546562206
2023-12-14,VTI,230.7,231.63,229.29,0.0059,0.0059,226.984,1.6371197969900873,222.3685,222.2259,213.9824,217.2416,208.6136,209.6729,229.34,2.3400000000000034,2.1828571428571473,0.946188618490311
2023-12-15,VTI,230.39,231.01,229.72,-0.0013,0.0051,228.25,0.9375684556407388,222.993,223.0034,214.4692,217.7573,208.7962,209.8791,230.7,1.289999999999992,2.048571428571433,0.8891754974484279
2023-12-18,VTI,231.39,231.87,230.89,0.0043,0.005,229.532,0.8094731889235383,223.6405,223.8022,214.9268,218.2919,208.9679,210.0931,230.39,1.4800000000000182,1.9657142857142926,0.8495243034332913
2023-12-19,VTI,233.08,233.12,231.77,0.0073,0.0051,230.98,0.909169625075774,224.29,224.6858,215.392,218.8718,209.1494,210.3218,231.39,1.7300000000000182,1.9585714285714377,0.8403000809041692
2023-12-20,VTI,229.61,233.7,229.54,-0.0149,0.0093,231.034,-0.616359496870581,224.796,225.1547,215.7618,219.2929,209.3282,210.5138,233.08,4.159999999999997,2.3685714285714345,1.0315628363622815
2023-12-21,VTI,232.14,232.22,230.15,0.011,0.0098,231.322,0.35361962978012623,225.3815,225.82,216.1656,219.7967,209.5184,210.7289,229.61,2.609999999999985,2.4871428571428607,1.0713978018191008
2023-12-22,VTI,232.68,233.55,231.7,0.0023,0.0084,231.78,0.3882992492881205,225.982,226.4733,216.6142,220.302,209.7306,210.9474,232.14,1.8500000000000227,2.208571428571434,0.9491883395957684
2023-12-26,VTI,233.83,234.33,232.9,0.0049,0.0084,232.268,0.6724990097645874,226.6545,227.174,217.1096,220.8325,209.9644,211.175,232.68,1.6500000000000057,2.1100000000000056,0.9023649660009433
2023-12-27,VTI,234.27,234.46,233.5,0.0019,0.0082,232.506,0.7586900983200476,227.342,227.8498,217.5652,221.3594,210.2044,211.4048,233.83,0.960000000000008,2.0628571428571507,0.8805468659483291
2023-12-28,VTI,234.15,234.75,234.15,-0.0005,0.0083,233.414,0.31531956095179314,228.0185,228.4498,218.0128,221.861,210.4271,211.6312,234.27,0.5999999999999943,1.9371428571428615,0.8273085018760886
2023-12-29,VTI,233.26,234.49,232.53,-0.0038,0.0081,233.638,-0.16178875011770957,228.605,228.9079,218.5054,222.308,210.6527,211.8464,234.15,1.960000000000008,1.9700000000000029,0.8445511446454612
2024-01-02,VTI,231.69,232.56,230.85,-0.0067,0.0058,233.44,-0.7496572995202193,229.0195,229.1729,219.0058,222.676,210.8542,212.0438,233.26,2.4099999999999966,1.7200000000000029,0.7423712719582213
2024-01-03,VTI,229.47,230.82,229.21,-0.0096,0.0053,232.568,-1.3320835196587721,229.363,229.2012,219.513,222.9424,211.0569,212.2172,231.69,2.4799999999999898,1.701428571428575,0.7414601348448926
2024-01-04,VTI,228.88,230.63,228.77,-0.0026,0.005,231.49,-1.1274785087908823,229.699,229.1706,220.0196,223.1752,211.2484,212.383,229.47,1.8599999999999852,1.702857142857141,0.743995605931991
2024-01-05,VTI,229.22,230.47,228.52,0.0015,0.0042,230.504,-0.5570402248984797,230.099,229.1753,220.5022,223.4123,211.4281,212.5506,228.88,1.9499999999999886,1.7457142857142816,0.7615889912373621
2024-01-08,VTI,232.5,232.61,229.36,0.0143,0.0077,230.352,0.9324859345697003,230.574,229.4919,221.1114,223.7687,211.6414,212.7491,229.22,3.390000000000015,2.0928571428571394,0.9001536098310278
2024-01-09,VTI,232.07,232.61,230.82,-0.0018,0.0077,230.428,0.7125870119950682,230.9745,229.7375,221.7538,224.0942,211.8508,212.9413,232.5,1.7900000000000205,2.2628571428571433,0.9750752543875311
2024-01-10,VTI,233.27,233.69,231.85,0.0052,0.008,231.188,0.900565773310043,231.389,230.0739,222.4418,224.454,212.0603,213.1436,232.07,1.8400000000000034,2.2457142857142856,0.962710286669647
2024-01-11,VTI,233.11,233.89,230.99,-0.0007,0.0074,232.034,0.4637251437289457,231.7525,230.363,223.0808,224.7935,212.2666,213.3422,233.27,2.8999999999999773,2.3157142857142827,0.9933998051195927
2024-01-12,VTI,233.15,234.39,232.47,0.0002,0.0059,232.82,0.14174040030925714,231.943,230.6285,223.6944,225.1212,212.4744,213.5393,233.11,1.9199999999999875,2.2357142857142827,0.958916699856008
2024-01-16,VTI,232.07,232.95,231.17,-0.0046,0.0062,232.734,-0.2853042529239457,232.0115,230.7658,224.246,225.3937,212.663,213.7237,233.15,1.9800000000000182,2.2528571428571444,0.9707662097027382
2024-01-17,VTI,230.67,230.95,229.53,-0.006,0.0069,232.454,-0.7674636702315383,232.0255,230.7566,224.6882,225.6006,212.8393,213.8923,232.07,2.539999999999992,2.337142857142859,1.0131975797211856
2024-01-18,VTI,232.71,233.0,230.7,0.0088,0.0052,232.342,0.1583872050683884,232.0915,230.9427,225.1242,225.8794,213.0111,214.0796,230.67,2.3300000000000125,2.1857142857142873,0.9392438166448743
2024-01-19,VTI,235.54,235.73,232.8,0.0122,0.0068,232.828,1.1648083563832483,232.2145,231.3805,225.6152,226.2583,213.1944,214.2931,232.71,3.019999999999982,2.3614285714285677,1.002559468212859
2024-01-22,VTI,236.56,237.37,236.04,0.0043,0.0068,233.51,1.3061539120380332,232.562,231.8738,226.114,226.6623,213.3896,214.5147,235.54,1.8300000000000125,2.359999999999997,0.9976327358809594
2024-01-23,VTI,236.99,237.14,236.05,0.0018,0.0067,234.494,1.0644195587093952,232.8045,232.3611,226.622,227.0673,213.5904,214.7383,236.56,1.089999999999975,2.1014285714285683,0.8867161363047252
2024-01-24,VTI,236.95,238.81,236.83,-0.0002,0.0067,235.75,0.509013785790027,233.018,232.7981,227.1652,227.4548,213.7878,214.9593,236.99,1.9799999999999898,2.109999999999997,0.8904832243089248
2024-01-25,VTI,238.27,238.51,237.04,0.0056,0.006,236.862,0.59443895601659,233.24,233.3192,227.6724,227.8789,213.9896,215.1913,236.95,1.5600000000000023,2.049999999999995,0.8603684895286838
2024-01-26,VTI,238.07,238.96,237.69,-0.0008,0.0048,237.368,0.2957433183916948,233.43,233.7717,228.178,228.2786,214.1893,215.4189,238.27,1.2700000000000102,1.8685714285714263,0.7848831976189466
2024-01-29,VTI,240.24,240.26,238.08,0.0091,0.0048,238.104,0.8970869871988693,233.7345,234.3877,228.6328,228.7477,214.404,215.6659,238.07,2.1899999999999977,1.848571428571424,0.7694686266114819
2024-01-30,VTI,239.9,240.25,239.5,-0.0014,0.0039,238.686,0.5086180169762778,234.0665,234.9127,229.07,229.185,214.6043,215.907,240.24,0.75,1.5242857142857125,0.6353837908652407
2024-01-31,VTI,235.86,239.18,235.85,-0.0168,0.0082,238.468,-1.0936477850277504,234.275,235.0029,229.4292,229.4468,214.7871,216.1056,239.9,4.050000000000011,1.8414285714285694,0.7807294884374499
2024-02-01,VTI,239.04,239.04,236.03,0.0135,0.0097,238.622,0.17517244847498467,234.7535,235.3874,229.8412,229.823,214.9818,216.3338,235.86,3.1799999999999784,2.1399999999999983,0.8952476572958494
2024-02-02,VTI,241.08,241.9,238.63,0.0085,0.0101,239.224,0.7758418887737113,235.3635,235.9296,230.261,230.2644,215.1863,216.58,239.04,3.2700000000000102,2.3242857142857156,0.9641138685439338
2024-02-05,VTI,239.94,240.9,238.68,-0.0047,0.0103,239.164,0.324463548025627,235.8995,236.3115,230.67,230.6439,215.3846,216.8124,241.08,2.4000000000000057,2.444285714285716,1.018707057716811
2024-02-06,VTI,240.76,240.93,239.82,0.0034,0.0103,239.336,0.5949794431259727,236.3125,236.7352,231.0766,231.0406,215.5931,217.0507,239.94,1.1100000000000136,2.421428571428574,1.0057437163268708
2024-02-07,VTI,242.66,242.96,241.29,0.0079,0.0102,240.696,0.8159670289493796,236.842,237.2994,231.5164,231.4962,215.8103,217.3055,240.76,2.200000000000017,2.422857142857148,0.9984575714403479
2024-02-08,VTI,243.26,243.33,242.39,0.0025,0.0101,241.54,0.7120973751759538,237.3415,237.8671,231.974,231.9576,216.0301,217.5638,242.66,0.9400000000000261,2.450000000000009,1.007152840582097
2024-02-09,VTI,244.74,244.99,243.37,0.0061,0.0057,242.272,1.0186897371549406,237.923,238.5217,232.4584,232.4588,216.274,217.8342,243.26,1.7300000000000182,2.1185714285714385,0.865641672211914
2024-02-12,VTI,244.98,246.16,244.56,0.001,0.0046,243.28,0.6987832949687556,238.5145,239.1367,232.9456,232.9499,216.5234,218.1043,244.74,1.5999999999999943,1.892857142857155,0.7726578262948629
2024-02-13,VTI,241.05,242.2,239.28,-0.016,0.0081,243.338,-0.9402559402970282,238.9635,239.319,233.336,233.2675,216.7349,218.3326,244.98,5.699999999999989,2.240000000000009,0.9292677867662348
2024-02-14,VTI,243.72,243.89,241.51,0.0111,0.0088,243.55,0.06980086224594026,239.616,239.7381,233.7424,233.6774,216.9511,218.5852,241.05,2.839999999999975,2.3028571428571474,0.9448781974631328
2024-02-15,VTI,245.6,245.76,243.88,0.0077,0.009,244.018,0.6483128293814364,240.2605,240.2964,234.2024,234.145,217.1772,218.854,243.72,2.039999999999992,2.4357142857142873,0.9917403443462082
2024-02-16,VTI,244.31,246.05,243.95,-0.0053,0.0092,243.932,0.15496121870029939,240.699,240.6786,234.6454,234.5436,217.409,219.1073,245.6,2.1000000000000227,2.421428571428574,0.9911295368296729
2024-02-20,VTI,242.77,243.61,241.65,-0.0063,0.0095,243.49,-0.29570002874861345,241.0095,240.8778,235.0764,234.8662,217.639,219.3428,244.31,2.6599999999999966,2.6671428571428555,1.0986295082353073
2024-02-21,VTI,242.82,242.86,241.03,0.0002,0.0091,243.844,-0.4199406177720186,241.301,241.0628,235.4728,235.1781,217.8765,219.5764,242.77,1.8300000000000125,2.681428571428569,1.1042865379410958
2024-02-22,VTI,247.62,248.0,245.44,0.0198,0.0121,244.624,1.2247367388318438,241.8345,241.6873,235.944,235.666,218.12,219.8554,242.82,5.180000000000007,3.192857142857142,1.2894181176226243
2024-02-23,VTI,247.79,248.69,247.33,0.0007,0.0094,245.062,1.1131876831169174,242.3105,242.2685,236.4002,236.1415,218.3633,220.1334,247.62,1.3599999999999852,2.5728571428571416,1.0383216202660082
2024-02-26,VTI,247.04,248.22,247.0,-0.003,0.0091,245.608,0.5830428976254796,242.759,242.7229,236.8242,236.5689,218.6069,220.4011,247.79,1.2199999999999989,2.3414285714285734,0.9477933012583281
2024-02-27,VTI,247.73,247.89,246.76,0.0028,0.0088,246.6,0.4582319545823177,243.1335,243.1998,237.192,237.0066,218.8496,220.673,247.04,1.1299999999999955,2.211428571428574,0.8926769351425237
2024-02-28,VTI,247.32,247.75,246.78,-0.0017,0.0085,247.5,-0.07272727272727549,243.5045,243.5922,237.5244,237.411,219.0916,220.9382,247.73,0.9699999999999989,2.0499999999999994,0.828885654213165
2024-02-29,VTI,248.36,249.07,246.92,0.0042,0.0077,247.648,0.2875048455872923,244.1295,244.0463,237.8838,237.8404,219.341,221.211,247.32,2.1500000000000057,1.9771428571428575,0.7960794238777812
2024-03-01,VTI,250.64,250.81,248.46,0.0092,0.0078,248.218,0.9757551829440239,244.7095,244.6742,238.2688,238.3423,219.5977,221.5039,248.36,2.4499999999999886,2.0657142857142827,0.824175824175823
2024-03-04,VTI,250.39,251.31,250.28,-0.001,0.0042,248.888,0.6034842981582,245.175,245.2186,238.615,238.8148,219.8608,221.7913,250.64,1.0300000000000011,1.472857142857139,0.5882252257906223
2024-03-05,VTI,247.74,249.62,246.72,-0.0106,0.0063,248.89,-0.4620515086986128,245.565,245.4587,238.9776,239.1648,220.0979,222.0495,250.39,3.6699999999999875,1.8028571428571394,0.7277214591334218
2024-03-06,VTI,249.2,250.26,248.46,0.0059,0.0065,249.266,-0.02647773864064995,245.987,245.815,239.3188,239.5583,220.3323,222.3196,247.74,2.519999999999982,1.9885714285714227,0.7979821141939899
2024-03-07,VTI,251.63,252.09,250.39,0.0098,0.0072,249.92,0.6842189500640237,246.4355,246.3688,239.6978,240.0317,220.5813,222.6113,249.2,2.890000000000015,2.239999999999997,0.8901959225847463
2024-03-08,VTI,250.18,253.4,249.79,-0.0058,0.0078,249.828,0.14089693709272133,246.7815,246.7318,240.0248,240.4297,220.8213,222.8856,251.63,3.6100000000000136,2.617142857142856,1.0461039480145717
2024-03-11,VTI,249.78,250.1,248.48,-0.0016,0.0077,249.706,0.02963485058429204,247.0335,247.0221,240.335,240.7964,221.07,223.1532,250.18,1.700000000000017,2.5528571428571434,1.022042254326665
2024-03-12,VTI,252.24,252.45,249.41,0.0098,0.0079,250.606,0.6520195047205632,247.3965,247.5191,240.6968,241.2452,221.3386,223.4426,249.78,3.039999999999992,2.6371428571428583,1.045489556431517
2024-03-13,VTI,251.93,252.58,251.2,-0.0012,0.0079,251.152,0.30977256800663344,247.9405,247.9391,241.0702,241.6642,221.599,223.7261,252.24,1.3800000000000239,2.6871428571428617,1.0666228147274488
2024-03-14,VTI,250.96,252.58,249.48,-0.0039,0.0065,251.018,-0.023105912723387457,248.3025,248.2268,241.4556,242.0287,221.8414,223.9971,251.93,3.1000000000000227,2.605714285714295,1.0382986474793972
2024-03-15,VTI,249.47,250.39,248.48,-0.0059,0.0068,250.876,-0.560436231445019,248.496,248.3452,241.8556,242.3205,222.076,224.2505,250.96,2.480000000000018,2.6000000000000147,1.0422094841063112
2024-03-18,VTI,250.74,251.93,250.55,0.0051,0.0059,251.068,-0.13064189781254598,248.8175,248.5733,242.2928,242.6507,222.323,224.5141,249.47,2.460000000000008,2.538571428571442,1.0124317733793737
2024-03-19,VTI,252.18,252.26,249.92,0.0057,0.0058,251.056,0.4477088777005908,249.288,248.9168,242.752,243.0244,222.5671,224.7894,250.74,2.3400000000000034,2.357142857142869,0.934706502158327
2024-03-20,VTI,254.74,254.87,251.91,0.0102,0.0065,251.618,1.2407697382540257,249.884,249.4714,243.1968,243.4838,222.8073,225.0874,252.18,2.960000000000008,2.537142857142868,0.9959734855707262
2024-03-21,VTI,255.79,256.71,255.69,0.0041,0.0058,252.584,1.2692807145345664,250.2925,250.0732,243.6712,243.9664,223.0554,225.3929,254.74,1.9699999999999704,2.384285714285722,0.9321262419507103
2024-03-22,VTI,255.07,256.01,254.92,-0.0028,0.006,253.704,0.5384227288493619,250.6565,250.5491,244.1072,244.4019,223.2952,225.6882,255.79,1.0900000000000034,2.342857142857148,0.9185153655299125
2024-03-25,VTI,254.5,255.06,254.37,-0.0022,0.0057,254.456,0.01729179111516771,251.0295,250.9253,244.535,244.7979,223.5342,225.9749,255.07,0.6999999999999886,2.0,0.7858546168958742
2024-03-26,VTI,254.05,255.4,253.87,-0.0018,0.005,254.83,-0.30608641054820906,251.3455,251.2229,244.953,245.1607,223.7661,226.2542,254.5,1.5300000000000011,1.8642857142857119,0.7338262996597961
2024-03-27,VTI,256.29,256.41,254.59,0.0088,0.0054,255.14,0.45073293093988953,251.794,251.7055,245.4374,245.5971,224.008,226.5531,254.05,2.3600000000000136,1.8499999999999983,0.7218385422763268
2024-03-28,VTI,256.45,257.13,256.32,0.0006,0.0054,255.272,0.4614685511924525,252.1985,252.1574,245.953,246.0227,224.2415,226.8506,256.29,0.839999999999975,1.6357142857142801,0.6378297078238565
2024-04-01,VTI,256.26,256.93,255.25,-0.0007,0.0042,255.51,0.29353058588704944,252.4795,252.5481,246.424,246.4242,224.4662,227.1432,256.45,1.6800000000000068,1.452857142857137,0.566946516372878
2024-04-02,VTI,253.89,254.09,252.79,-0.0092,0.0053,255.388,-0.5865584913934949,252.6545,252.6759,246.791,246.717,224.6791,227.4094,256.26,3.469999999999999,1.6671428571428553,0.6566398271467389
2024-04-03,VTI,254.28,255.01,253.26,0.0015,0.0054,255.434,-0.4517801075816048,252.9815,252.8287,247.1454,247.0136,224.8812,227.6767,253.89,1.75,1.7614285714285691,0.6927121957796796
2024-04-04,VTI,251.24,256.54,251.07,-0.012,0.0069,254.424,-1.2514542653208807,253.0835,252.6774,247.4304,247.1793,225.072,227.9112,254.28,5.470000000000027,2.442857142857146,0.9723201492028125
2024-04-05,VTI,253.77,254.78,251.62,0.0101,0.0083,253.888,-0.04647718679102399,253.1905,252.7814,247.7668,247.4378,225.2806,228.1685,251.24,3.539999999999992,2.7300000000000018,1.0757772786381374
2024-04-08,VTI,254.07,254.72,253.69,0.0012,0.0074,253.45,0.24462418623002746,253.385,252.9041,248.0828,247.6979,225.4967,228.4262,253.77,1.0300000000000011,2.54,0.9997244853780455
2024-04-09,VTI,254.43,255.07,252.01,0.0014,0.0074,253.558,0.34390553640587723,253.6175,253.0495,248.41,247.9619,225.7117,228.685,254.07,3.0600000000000023,2.857142857142861,1.1229583214019028
2024-04-10,VTI,251.59,252.65,250.55,-0.0112,0.0083,253.02,-0.5651727136194794,253.585,252.9105,248.637,248.1041,225.9212,228.9129,254.43,3.8799999999999955,3.171428571428574,1.2605543032030582
2024-04-11,VTI,253.3,254.02,250.51,0.0068,0.0084,253.432,-0.052084977429833874,253.6535,252.9476,248.905,248.3079,226.143,229.1555,251.59,3.5100000000000193,3.1771428571428624,1.2543003778692705
2024-04-12,VTI,249.65,252.25,248.82,-0.0144,0.0098,252.608,-1.1709842918672404,253.588,252.6335,249.1808,248.3605,226.3338,229.3595,253.3,4.480000000000018,3.567142857142865,1.4288575434179311
2024-04-15,VTI,246.58,251.83,245.96,-0.0123,0.0099,251.11,-1.803990283142846,253.4435,252.057,249.3316,248.2907,226.5084,229.5308,249.65,5.8700000000000045,3.624285714285719,1.4698214430552838
2024-04-16,VTI,245.84,247.33,245.18,-0.003,0.0082,249.392,-1.4242638095849076,253.1985,251.4649,249.4268,248.1946,226.6741,229.6931,246.58,2.1500000000000057,3.4257142857142924,1.393473106782579
2024-04-17,VTI,244.4,247.6,243.71,-0.0059,0.0078,247.954,-1.4333303757955111,252.8095,250.792,249.516,248.0458,226.8217,229.8394,245.84,3.8899999999999864,3.834285714285719,1.568856675239656
2024-04-18,VTI,243.89,246.22,243.38,-0.0021,0.0074,246.072,-0.8867323385025587,252.267,250.1347,249.5786,247.8828,226.9635,229.9792,244.4,2.8400000000000034,3.8028571428571474,1.5592509503698992
2024-04-19,VTI,241.98,244.41,241.33,-0.0078,0.0071,244.538,-1.04605419198653,251.5765,249.3581,249.565,247.6513,227.099,230.0986,243.89,3.079999999999984,3.6885714285714317,1.5243290472648285
2024-04-22,VTI,244.36,245.58,242.13,0.0098,0.008,244.094,0.1089744114972181,251.041,248.8821,249.587,247.5223,227.256,230.2405,241.98,3.6000000000000227,3.701428571428575,1.514744054439587
2024-04-23,VTI,247.27,247.62,244.98,0.0119,0.009,244.38,1.1825844995498875,250.6795,248.7285,249.6376,247.5124,227.4288,230.41,244.36,3.259999999999991,3.5271428571428567,1.4264337999526253
2024-04-24,VTI,247.33,248.18,246.0,0.0002,0.0076,244.966,0.9650318819754595,250.3435,248.5953,249.6846,247.5052,227.5974,230.5783,247.27,2.180000000000007,3.0,1.2129543524845348
2024-04-25,VTI,246.15,246.58,243.16,-0.0048,0.0078,245.418,0.2982666308094758,249.8365,248.3624,249.7866,247.4521,227.7516,230.7333,247.33,4.170000000000016,3.28857142857143,1.336003017904298
2024-04-26,VTI,248.44,249.19,247.12,0.0093,0.0079,246.71,0.7012281626200761,249.436,248.3698,249.881,247.4908,227.909,230.9095,246.15,3.039999999999992,3.1671428571428595,1.2748119695471178
2024-04-29,VTI,249.42,249.76,248.02,0.0039,0.0076,247.722,0.6854457819652591,249.094,248.4699,249.9574,247.5665,228.0622,231.0937,248.44,1.7399999999999807,3.009999999999999,1.206799775479111
2024-04-30,VTI,245.31,248.99,245.27,-0.0165,0.0101,247.33,-0.816722597339591,248.665,248.1689,249.9774,247.478,228.1964,231.2351,249.42,4.149999999999977,3.162857142857141,1.2893307010954063
2024-05-01,VTI,244.7,248.64,244.32,-0.0025,0.0095,246.804,-0.8524983387627484,248.186,247.8385,250.016,247.369,228.3234,231.3691,245.31,4.319999999999993,3.2657142857142794,1.3345787845174824
2024-05-02,VTI,247.24,247.59,244.33,0.0104,0.0092,247.022,0.08825124887662546,247.986,247.7815,250.1044,247.364,228.4544,231.527,244.7,3.259999999999991,3.2657142857142794,1.32086809808861
2024-05-03,VTI,250.17,251.03,248.86,0.0119,0.0103,247.368,1.132725332298435,247.806,248.009,250.1554,247.474,228.5971,231.7125,247.24,3.789999999999992,3.4957142857142776,1.397335526127944
2024-05-06,VTI,252.85,252.85,251.24,0.0107,0.0103,248.054,1.9334499746023013,247.745,248.4701,250.2566,247.6848,228.7612,231.9228,250.17,2.680000000000007,3.282857142857133,1.298341761066693
2024-05-07,VTI,253.08,253.76,252.74,0.0009,0.0101,249.608,1.3909810582994169,247.6775,248.9091,250.3774,247.8964,228.9266,232.1334,252.85,1.0199999999999818,2.994285714285703,1.183138025243284
2024-05-08,VTI,252.9,253.15,251.95,-0.0007,0.0101,251.248,0.657517671782468,247.743,249.2892,250.4808,248.0926,229.0872,232.34,253.08,1.200000000000017,2.9171428571428515,1.1534768118397989
2024-05-09,VTI,254.39,254.46,252.61,0.0059,0.006,252.678,0.6775421682932384,247.7975,249.775,250.6222,248.3396,229.2526,232.5594,252.9,1.8499999999999943,2.588571428571425,1.0175602140695095
2024-05-10,VTI,254.63,255.6,254.04,0.0009,0.0054,253.57,0.41803052411562974,248.0465,250.2374,250.7476,248.5863,229.4182,232.779,254.39,1.5600000000000023,2.194285714285712,0.8617545906946205
2024-05-13,VTI,254.77,255.65,254.15,0.0005,0.0052,253.954,0.3213180339746578,248.456,250.669,250.8302,248.8288,229.5931,232.9978,254.63,1.5,1.942857142857142,0.7625925905158151
2024-05-14,VTI,256.01,256.23,254.66,0.0049,0.0041,254.54,0.5775123752651838,248.9645,251.1777,250.9426,249.1104,229.7627,233.2268,254.77,1.5700000000000216,1.6257142857142892,0.635019837394746
2024-05-15,VTI,259.16,259.25,256.99,0.0123,0.0046,255.792,1.3166948145368202,249.7025,251.9379,251.171,249.5045,229.9447,233.4848,256.01,3.240000000000009,1.7057142857142895,0.6581703525676376
2024-05-16,VTI,258.46,259.79,258.39,-0.0027,0.0051,256.606,0.7225084370591432,250.431,252.5591,251.3562,249.8557,230.1262,233.7333,259.16,1.400000000000034,1.7600000000000111,0.680956434264494
2024-05-17,VTI,258.82,258.82,257.78,0.0014,0.0049,257.444,0.5344851695902706,251.273,253.1554,251.5,250.2072,230.3254,233.983,258.46,1.0400000000000205,1.7371428571428689,0.6711779835958848
